CountryName,CountryCode,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016
New Caledonia,NCL,0,,,,,0.005179013,0.252983946,0.989334969,1.936042825,5.688147323,13.93954882,18.23710978,22.38979742,26.40833447,30.29804621,32.35901475,33.51571468,35.05,34.51,33.99,42,50,58,66,70,74.00175279,
Niger,NER,0,,,,,,0.001039305,0.002008766,0.002911503,0.028136022,0.036261294,0.105185431,0.127152469,0.155698704,0.189933734,0.221341351,0.294033977,0.39039062,0.7,0.76,0.83,0.9,1.05,1.15,1.248675689,2.476219975,4.32275803
Nigeria,NGA,0,,,,,,0.00883298,0.017237401,0.025231461,0.041038723,0.064080808,0.08990137,0.320461976,0.558576245,1.286137641,3.549155718,5.545036083,6.77,8,9.3,11.5,13.8,16.1,19.1,21,24.5,25.67
Nicaragua,NIC,0,,,,0.013166228,0.030046478,0.084093291,0.206216818,0.303808975,0.497901643,0.980216487,1.448799428,1.714729584,1.880412532,2.320664609,2.566351177,2.805573063,3.9,5.3,7.3,10,10.6,13.5,15.5,17.6,19.7042915,24.57183396
Netherlands,NLD,0.334386942,0.531496128,1.320008028,1.967087737,3.257308831,6.47315766,9.649069145,14.0655114,22.24382769,39.17600725,43.98435137,49.37306211,61.29,64.35,68.52,81,83.7,85.82,87.42,89.63,90.72,91.41999576,92.85999236,93.9564,91.666666,91.72413793,90.4109589
Norway,NOR,0.707299448,1.407395158,2.216365832,2.783990846,4.152450292,6.423220493,18.25031077,20.41788144,22.56011255,40,52,64,72.84,78.13,77.69,81.99,82.55,86.93,90.57,92.08,93.39,93.48998265,94.64997805,95.0534,96.3,96.8103,97.29820367
Nepal,NPL,0,0,0,0,0,0.000924878,0.004510473,0.021998858,0.064393596,0.146668869,0.204651684,0.240015303,0.31295606,0.382810917,0.449843651,0.826551266,1.141389164,1.41,1.73,1.97,7.93,9,11.1493,13.3,15.44,17.58161801,19.68876384
Nauru,NRU,0,,,,,,,,,,,2.987155233,,,,,,,,,,54,,,,,
New Zealand,NZL,0,,0.285941241,0.631215367,3.168718848,4.88424078,8.041899368,14.6015244,31.63626081,41.49448266,47.37955654,53.24101529,59.08075328,60.96253987,61.84762781,62.72021237,69,69.76,72.03,79.7,80.46,81.23,81.64447018,82.78,85.5,88.22288882,88.47018635
OECD members,OED,0.24375088,0.43122188,0.66483107,0.878682903,1.77065049,3.335931036,6.07017048,9.510562903,14.24319307,20.58928559,27.82525787,33.35392351,41.46671898,45.68783639,50.5165853,54.13192238,56.60780276,61.87047292,63.9153718,65.337324,67.62667463,68.54624232,70.95097963,72.27346944,73.89000541,76.19014344,78.05346428
Oman,OMN,0,,,,,,0,0.439792805,0.862725306,2.515665987,3.520421417,5.893841521,6.873396039,7.255742945,6.75885217,6.68358142,8.299716673,16.68,20,26.8,35.8278,48,60,66.45,70.22,73.53,76.85
Other small states,OSS,0,,,,,,0.861940156,1.48207484,2.535132964,3.350077965,5.404073039,6.654645815,8.605001876,10.34488776,12.13350538,12.8603223,14.22604903,16.04448479,18.64968717,20.62774851,24.19191717,27.79362502,31.09335689,35.93863063,39.71373435,43.13307852,45.58564457
Pakistan,PAK,0,,,,,0.000122702,0.00299173,0.027549238,0.043947719,0.055357238,,1.318550779,2.577426737,5.041158126,6.164320985,6.332329098,6.5,6.8,7,7.5,8,9,9.96,10.9,12,14,15.51455779
Panama,PAN,0,,,,0.007636899,0.056123043,0.219998526,0.539065541,2.750648071,3.836864509,6.554796477,7.268399878,8.518077815,9.987424077,11.14086254,11.48400928,17.34956617,22.29,33.82,39.08,40.1,42.7,40.30189522,44.03,44.92,51.20542499,54
Peru,PER,0,,,,0.008504578,0.033412305,0.24623258,0.403429701,1.19038044,1.952497608,3.076430611,7.578762957,8.96694917,11.6,14.1,17.1,20.7,25.2,30.57,31.4,34.77,36.01,38.2,39.2,40.2,40.9,45.46174069
Philippines,PHL,0,,,,0.005844253,0.028585702,0.055946029,0.136912963,1.103405994,1.431608803,1.982253196,2.52400566,4.332275746,4.857672267,5.243628452,5.397636329,5.740586325,5.97,6.22,9,25,29,36.2351,48.09902359,49.6,53.7,55.5
Palau,PLW,0,,,,,,,,,,,,20.24393947,21.60152718,26.97033263,,,,,,,,,,,,
Papua New Guinea,PNG,0,,,,,,0.002067023,0.100588321,0.234958542,0.667113315,0.835249302,0.904103545,1.321656935,1.374404668,1.507912772,1.716190476,1.754487261,1.790559361,1.15,1.61,1.28,2,3.5,5.1,6.5,7.9,9.601538462
Poland,POL,0,0.005229468,0.052127181,0.129961704,0.389098144,0.647752333,1.295200255,2.073465474,4.102272002,5.45644373,7.285428708,9.900669707,21.15,24.87,32.53,38.81,44.58,48.6,53.13,58.97,62.32,61.94999897,62.30999727,62.8492,66.6,67.997,73.3007
Pre-demographic dividend,PRE,0,,,,,,0.004867131,0.014023371,0.028724774,0.073918559,0.124179769,0.187540405,0.361611711,0.644334885,0.98847139,1.720034498,2.45401576,3.229315112,3.659929473,4.361325726,6.099754451,7.076155268,8.557953523,10.28268493,12.34798141,15.20460884,17.06552178
Puerto Rico,PRI,0,,,,0.027254662,0.135102783,0.268160428,1.331822159,2.647646679,5.265682651,10.47464821,15.63003092,17.54764757,19.70702566,22.13073823,23.40005045,25.44241821,27.86,38,41.5,45.3,48,68.9999826,68.99999,,63.47,68.64
"Korea, Dem. People’s Rep.",PRK,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Portugal,PRT,0,0.10023057,0.250426501,0.450161608,0.718905754,1.494334529,2.98087767,4.953001955,9.870446442,14.74233784,16.43046769,18.08713656,19.37,29.67,31.78,34.99,38.01,42.09,44.13,48.27,53.3,55.24999688,60.33999749,62.0956,64.59,68.6329,70.42356709
Paraguay,PRY,0,,,,,,0.020359612,0.099576719,0.194904951,0.38165732,0.747630712,1.098793836,1.794969598,2.111942082,3.452438431,7.907007861,7.962073884,11.21,14.27,18.9,19.8,24.76351588,29.34,36.9,43,49.72,53.4
West Bank and Gaza,PSE,0,,,,,,,,,,1.111306207,1.836854839,3.100092235,4.130616356,4.400904826,16.005,18.41,21.176,24.358,32.23,37.4,41.08,43.4,46.6,53.67,57.42419241,61.17838483
Pacific island small states,PSS,0,,,,,0.021721635,0.131110853,0.285113052,0.612241848,0.870810331,1.458417522,1.861060676,3.993996967,4.545670542,5.171288388,5.579126792,6.49353724,7.393425075,8.692047105,10.87156551,12.97469668,17.64878858,20.72104369,22.0312361,24.73681875,27.94692745,30.60721347
Post-demographic dividend,PST,0.27048706,0.492652349,0.772902362,1.005824986,2.003909889,3.732949712,6.795451823,10.64594114,15.87000155,22.89755045,30.54603992,36.65167139,44.68239477,49.7706167,54.96424766,58.48989731,60.41712886,65.65983522,67.65226505,68.86522805,70.97955906,71.43008867,74.22831377,75.73474644,77.3991187,78.47292539,80.17704049
French Polynesia,PYF,0,,,,,,0.090971944,0.21438525,1.316164696,3.448900232,6.357063545,6.251588946,8.200216486,14.12429379,17.88453743,21.54218547,25.10796425,28.59,33.87,44.6,49,49,52.87663059,56.8,60.68,64.56020975,68.44041949
Qatar,QAT,0,,,,,0.190209535,0.930185833,3.083749186,3.52002985,4.070728915,4.863679179,6.170268561,10.22612893,19.24233642,20.70164785,24.73349378,28.97411271,37,44.3,53.1,69,69,69.3,85.3,91.49,92.88482645,94.29111815
Romania,ROU,0,,,0.003703214,0.026300162,0.074952756,0.221622649,0.445444676,2.237649473,2.697580217,3.613717291,4.538669029,6.58,8.9,15,21.5,24.66,28.3,32.42,36.6,39.93,40.00999678,45.87999425,49.7645,54.08,55.7632,59.50395129
Russian Federation,RUS,0,,0.000672532,0.013447238,0.053817493,0.148151042,0.26975293,0.472963763,0.812744451,1.018984614,1.977230109,2.944367787,4.128271818,8.298860616,12.8593889,15.2266732,18.02327746,24.66,26.83,29,43,49,63.8,67.97,70.52,70.1,73.09143462
Rwanda,RWA,0,,,,,,0.000883372,0.001625791,0.011763573,0.067176482,0.06283146,0.24067241,0.292784719,0.356918467,0.430854243,0.556041165,,2.115387178,4.5,7.7,8,7,8.023854277,9,10.6,18,20
South Asia,SAS,0,,0.000108903,0.000213426,0.001077824,0.022549063,0.040939792,0.060248515,0.117485771,0.227407284,0.474534101,0.661359711,1.459642336,1.831276923,2.170063729,2.533991878,2.971573687,3.965098867,4.408935438,5.149467757,7.205783791,9.398096636,11.52085994,13.75621344,19.08327622,23.20357256,26.45679565
Saudi Arabia,SAU,0,,,,,0.010956134,0.026732651,0.052099031,0.101429893,0.49358534,2.210691809,4.681053166,6.38470502,8.001582891,10.234533,12.70503599,19.45955435,30,36,38,41,47.5,54,60.5,64.71365737,69.6162358,74.88
Sudan,SDN,0,,,,0,0,0,0.001231819,0.004805071,0.008794581,0.025785032,0.140185224,0.439477639,0.538471703,0.791561615,1.292040678,,8.66,,,16.7,17.46,21,22.7,24.64,26.61,28
Senegal,SEN,0,,,,,0.000692848,0.011238219,0.027347441,0.079871379,0.311090952,0.403967486,0.983794059,1.006454537,2.10143643,4.38602398,4.786684083,5.611738652,6.89,7.12,7.5,8,9.8,10.8,13.1,17.7,21.69026413,25.66476804
Singapore,SGP,0,0.161504498,0.471368155,0.763278139,1.185203797,2.873418722,8.34995903,13.47162042,19.59076716,24.15543693,36,41.67042518,47,53.83794329,62,61,59,69.9,69,69,71,71,72,80.90205685,79.02923586,79.012957,84.45
Solomon Islands,SLB,0,,,,,0.02487191,0.268683585,0.391923246,0.508292797,0.494541498,0.481296806,0.468551964,0.501919843,0.555609882,0.649672673,0.844307573,1.646347989,2,3,4,5,6,6.9974,8,9,10.00046498,11.00090227
Sierra Leone,SLE,0,,,0,0,0,0.002506116,0.004987835,0.014805065,0.048490656,0.118254246,0.160264445,0.176198957,0.190173282,0.203007681,0.21539161,0.227669467,0.239834699,0.25,0.26,0.58,0.9,2.5,4,6.057298984,6.344421603,11.77318438
El Salvador,SLV,0,,,,,,0.086389581,0.256960679,0.425253672,0.845428741,1.177397269,1.5,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.9,18.9,20.32138772,23.1093,24.76171215,26.80260496,28.99707305
San Marino,SMR,0,,,,,1.362132711,1.428075186,1.41854848,1.408557941,42.80331575,48.79949531,50.34166909,50.83483994,50.00345304,50.56634304,50.2595642,50.20865936,50.36482211,54.52,54.21,,49.6,,,,,
Somalia,SOM,0,,,,,0,0.00150955,0.002948713,0.00716442,0.013910394,0.02,0.079039179,0.115614213,0.376198003,1.053454744,1.077327839,1.100216368,1.122235622,1.142687372,1.160610542,,1.25,1.3767,1.5,1.63,1.76,1.88
Serbia,SRB,,,,,,,,,,,,,,,23.5,26.3,27.2,33.15,35.6,38.1,40.9,42.2,48.1,53.45036418,62.07508046,65.3170254,67.05684137
Sub-Saharan Africa (excluding high income),SSA,0,,,,,,0.069840233,0.130960462,0.238024548,0.365396434,0.508301617,0.649154474,0.833290125,1.113117975,1.508206411,2.03933611,2.699099408,3.41805504,3.876289507,4.598676067,6.988944662,8.379303227,10.25965226,12.32027911,14.68304005,18.06375845,19.8065876
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,3.829969245,4.51615373,5.5,6.679728051
Sub-Saharan Africa,SSF,0,,,,,,0.069921002,0.131107747,0.238312118,0.366122177,0.509143421,0.6504101,0.83491086,1.114737803,1.510919076,2.042099108,2.703059039,3.422001511,3.880493418,4.598676067,6.992578507,8.382886244,10.26336052,12.32398683,14.6865236,18.0671318,19.80993535
Small states,SST,0,,,,,,0.723773327,1.257709358,2.255073172,3.181346085,5.014711123,6.693238732,8.928419934,10.84868918,12.60443386,13.65920333,15.27200781,17.25259125,19.86894677,22.26470649,25.72457431,29.98376402,32.67522266,36.88792963,40.4491783,43.66824052,46.15919331
Sao Tome and Principe,STP,0,,,,,,,,0.295847047,0.363203161,4.638516816,6.310917888,7.580665169,10.16184431,13.32285269,13.75948422,14.18201978,14.5904832,15.48,16.41,18.75,20.1612,21.5724,23,24.41,25.82,28
Suriname,SUR,0,,,,,0.114720735,0.226306297,1.003086936,1.670148436,1.891871357,2.506411052,3.064448389,4.161568745,4.719875395,6.076047814,6.403086288,9.499626942,14.11,21.06,31.36,31.59,32,34.6812,37.4,40.08,42.76382778,45.4
Slovak Republic,SVK,0,,,0.127829232,0.318509704,0.523210163,0.783290109,1.173381014,2.689809786,5.437758139,9.426803201,12.52832185,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70,75.71,74.43999717,76.70999012,77.8826,79.98,77.6347,80.4759
Slovenia,SVN,0,,,0.409792399,1.071570172,2.898985609,5.072272271,7.591923004,10.10460285,12.61093843,15.11025956,30.17591047,27.83888542,31.85479301,40.81,46.81,54.01,56.74,58,64,70,67.33999481,68.34997453,72.6756,71.59,73.0987,75.49850426
Sweden,SWE,0.584192066,1.160519453,1.497871352,1.716364182,3.412810096,5.098024244,9.04359976,23.72794756,33.46751233,41.43278316,45.68765221,51.76566494,70.57,79.13,83.89,84.83,87.76,82.01,90,91,90,92.76998606,93.17998801,94.7836,92.52,90.6102,89.65094761
Eswatini,SWZ,0,,,,,0.00103175,0.050399009,0.088545986,0.096099605,0.4707176,0.926191777,1.28159005,1.816203807,2.437073851,3.228685073,3.696961073,3.696538789,4.1,6.85,8.94,11.04,18.13,20.78178258,24.7,26.17500573,25.64304231,28.57352278
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,0,,,,,,0.651474286,1.28295593,2.526177514,6.229054803,7.395629183,11.01510293,14.30417083,14.59250432,24.27213922,25.41326815,34.95197117,38.38,40.44,,41,43.16400446,47.076,50.4,51.25470199,54.25961786,56.51470815
